Device_Type,Brand,Model,Age_Years,Condition_Label,Condition_Score,Screen_Damage,Body_Damage,Battery_Health,Original_Price,Depreciation_Rate,Current_Market_Price,Resale_Price,Exchange_Price,Repair_Cost,Refurbished_Price,Demand_Score,Best_Action,Profit_if_Repaired,OLX_Resale_Price,Cashify_Exchange_Price,Price_Variation_%
Mobile,Samsung,Galaxy A52,5,Poor,54,Yes,Yes,51,35000,0.28,6772,3656,2686,5315,4570,79,Resell,-4401,3509,2807,-4.02
Mobile,Samsung,Galaxy A52,2,Poor,54,Yes,Yes,53,35000,0.26,19166,10349,8505,7114,12936,63,Resell,-4527,9591,8289,-7.32
Mobile,Samsung,Galaxy A52,6,Poor,53,Yes,Yes,95,35000,0.3,4117,2182,1772,6674,2727,41,Resell,-6129,2012,1745,-7.79
Mobile,Samsung,Galaxy A52,4,Poor,53,Yes,Yes,88,35000,0.29,8894,4713,4171,5671,5891,63,Resell,-4493,4396,3687,-6.73
Mobile,Samsung,Galaxy A52,6,Poor,52,Yes,Yes,44,35000,0.18,10640,5532,4393,6521,6915,51,Resell,-5138,5748,4051,3.9
Mobile,Samsung,Galaxy A52,6,Poor,52,Yes,Yes,85,35000,0.12,16254,8452,6208,6470,10565,58,Resell,-4357,8759,5636,3.63
Mobile,Samsung,Galaxy A52,2,Poor,50,Yes,Yes,88,35000,0.14,25885,12942,10367,7868,16177,81,Resell,-4633,12143,9708,-6.17
Mobile,Samsung,Galaxy A52,2,Poor,49,Yes,Yes,50,35000,0.11,27723,13584,11769,3925,16980,78,Resell,-529,13931,11172,2.55
Mobile,Samsung,Galaxy A52,4,Poor,48,Yes,Yes,98,35000,0.28,9405,4514,3282,6761,5642,40,Resell,-5633,4261,3102,-5.6
Mobile,Samsung,Galaxy A52,4,Poor,46,Yes,Yes,58,35000,0.15,18270,8404,7419,5561,10505,88,Resell,-3460,8408,7139,0.05
Mobile,Samsung,Galaxy A52,1,Poor,46,Yes,Yes,42,35000,0.2,28000,12880,9239,5739,16100,71,Resell,-2519,13171,8543,2.26
Mobile,Samsung,Galaxy A52,1,Poor,45,Yes,Yes,77,35000,0.27,25550,11497,8252,5632,14371,71,Resell,-2758,12183,7567,5.97
Mobile,Samsung,Galaxy A52,6,Poor,44,Yes,Yes,59,35000,0.2,9175,4037,2959,5479,5046,51,Resell,-4470,3922,3059,-2.85
Mobile,Samsung,Galaxy A52,2,Poor,43,Yes,Yes,61,35000,0.13,26491,11391,9505,9532,14238,56,Resell,-6685,11107,8819,-2.49
Mobile,Samsung,Galaxy A52,4,Poor,39,Yes,Yes,90,35000,0.1,22963,8955,7640,6091,11193,89,Resell,-3853,8505,7188,-5.03
Mobile,Samsung,Galaxy A52,3,Poor,37,Yes,Yes,40,35000,0.15,21494,7952,6613,7956,9940,50,Resell,-5968,8364,5772,5.18
Mobile,Samsung,Galaxy A52,6,Poor,36,Yes,Yes,40,35000,0.13,15176,5463,4881,7217,6828,76,Resell,-5852,5698,5038,4.3
Mobile,Samsung,Galaxy A52,3,Poor,34,Yes,Yes,47,35000,0.24,15364,5223,4508,6194,6528,56,Resell,-4889,5309,3843,1.65
Mobile,Samsung,Galaxy A52,3,Poor,33,Yes,Yes,55,35000,0.22,16609,5480,4618,4757,6850,49,Resell,-3387,5880,4670,7.3
Mobile,Samsung,Galaxy A52,4,Poor,32,Yes,Yes,96,35000,0.14,19145,6126,4846,4122,7657,47,Resell,-2591,6358,5028,3.79
Mobile,Samsung,Galaxy A52,3,Poor,32,Yes,Yes,87,35000,0.27,13615,4356,3918,7447,5445,44,Resell,-6358,4238,3963,-2.71
Mobile,Samsung,Galaxy A52,5,Poor,31,Yes,Yes,84,35000,0.12,18470,5725,4863,7459,7156,45,Resell,-6028,5285,4311,-7.69
Mobile,Samsung,Galaxy S23,3,Good,95,No,No,99,70000,0.28,26127,24820,19980,0,31025,86,Repair,6205,23056,18705,-7.11
Mobile,Samsung,Galaxy S23,1,Good,94,No,No,49,70000,0.27,51100,48034,41411,0,60042,41,Repair,12008,44247,38257,-7.88
Mobile,Samsung,Galaxy S23,6,Good,90,No,No,55,70000,0.29,8967,8070,7205,0,10087,43,Resell,2017,8679,7450,7.55
Mobile,Samsung,Galaxy S23,2,Good,90,No,No,87,70000,0.29,35287,31758,27707,0,39697,67,Repair,7939,33798,26980,6.42
Mobile,Samsung,Galaxy S23,4,Good,90,No,No,87,70000,0.21,27265,24538,20976,0,30672,71,Repair,6134,25746,21482,4.92
Mobile,Samsung,Galaxy S23,1,Good,90,No,No,44,70000,0.1,63000,56700,40001,0,70875,92,Repair,14175,61582,35795,8.61
Mobile,Samsung,Galaxy S23,1,Good,87,No,No,71,70000,0.13,60900,52983,46991,0,66228,58,Repair,13245,53293,46003,0.59
Mobile,Samsung,Galaxy S23,2,Good,87,No,No,46,70000,0.13,52983,46095,37392,0,57618,87,Repair,11523,47441,34546,2.92
Mobile,Samsung,Galaxy S23,1,Good,86,No,No,46,70000,0.29,49700,42742,32654,0,53427,53,Repair,10685,43152,30033,0.96
Mobile,Samsung,Galaxy S23,2,Good,85,No,No,44,70000,0.14,51771,44005,37457,0,55006,47,Repair,11001,48062,33981,9.22
Mobile,Samsung,Galaxy S23,3,Good,85,No,No,96,70000,0.19,37200,31620,24020,0,39525,88,Repair,7905,30936,21406,-2.16
Mobile,Samsung,Galaxy S23,1,Good,84,No,No,61,70000,0.25,52500,44100,34121,0,55125,51,Repair,11025,40653,34989,-7.82
Mobile,Samsung,Galaxy S23,4,Good,83,No,No,65,70000,0.17,33220,27572,22308,0,34465,86,Repair,6893,26710,20536,-3.13
Mobile,Samsung,Galaxy S23,2,Good,80,No,No,89,70000,0.11,55447,44357,34483,0,55446,55,Repair,11089,48173,33197,8.6
Mobile,Samsung,Galaxy S23,1,Good,78,No,No,69,70000,0.11,62300,48594,37927,0,60742,56,Repair,12148,53179,36435,9.44
Mobile,Samsung,Galaxy S23,6,Good,77,No,No,53,70000,0.16,24590,18934,16442,0,23667,58,Repair,4733,17278,16054,-8.75
Mobile,Samsung,Galaxy S23,6,Good,76,No,No,58,70000,0.14,28319,21522,16136,0,26902,87,Repair,5380,22472,14687,4.41
Mobile,Samsung,Galaxy S23,6,Good,76,No,No,60,70000,0.15,26400,20064,16883,0,25080,92,Repair,5016,19415,17619,-3.23
Mobile,Samsung,Galaxy S23,6,Good,76,No,No,83,70000,0.24,13488,10250,8714,0,12812,68,Resell,2562,9711,8089,-5.26
Mobile,Samsung,Galaxy S23,3,Average,75,No,No,68,70000,0.23,31957,23967,20158,0,29958,78,Repair,5991,24595,19883,2.62
Mobile,Samsung,Galaxy S23,6,Average,75,No,No,52,70000,0.23,14589,10941,7702,0,13676,69,Resell,2735,11514,7939,5.24
Mobile,Samsung,Galaxy S23,3,Average,73,No,No,50,70000,0.22,33218,24249,18844,0,30311,83,Repair,6062,23886,17697,-1.5
Mobile,Samsung,Galaxy S23,2,Average,72,No,No,48,70000,0.1,56700,40824,33878,0,51030,70,Repair,10206,44657,32355,9.39
Mobile,Samsung,Galaxy S23,1,Average,71,No,No,75,70000,0.27,51100,36281,29635,0,45351,55,Repair,9070,34493,29605,-4.93
Mobile,Samsung,Galaxy S23,1,Average,70,No,No,99,70000,0.15,59500,41650,33834,0,52062,69,Repair,10412,40953,30955,-1.67
Mobile,Samsung,Galaxy S23,1,Average,70,No,No,77,70000,0.28,50400,35280,31156,0,44100,66,Repair,8820,34087,29560,-3.38
Mobile,Samsung,Galaxy S23,6,Average,67,No,No,63,70000,0.26,11494,7700,6364,0,9625,46,Resell,1925,7211,5671,-6.35
Mobile,Samsung,Galaxy S23,4,Average,66,No,No,74,70000,0.24,23353,15412,12174,0,19265,82,Repair,3853,16864,11172,9.42
Mobile,Samsung,Galaxy S23,6,Average,65,No,No,71,70000,0.13,30353,19729,16422,0,24661,60,Repair,4932,18489,15444,-6.29
Mobile,Samsung,Galaxy S23,1,Average,64,No,Yes,45,70000,0.2,56000,35840,28064,1698,44800,62,Repair,7262,38180,28859,6.53
Mobile,Samsung,Galaxy S23,2,Average,64,No,Yes,90,70000,0.12,54208,34693,29502,3856,43366,43,Repair,4817,32996,25299,-4.89
Mobile,Samsung,Galaxy S23,1,Average,64,No,Yes,52,70000,0.19,56700,36288,28193,2839,45360,74,Repair,6233,33398,26309,-7.96
Mobile,Samsung,Galaxy S23,5,Average,62,No,Yes,48,70000,0.27,14511,8996,7381,3012,11245,54,Resell,-763,9122,6317,1.4
Mobile,Samsung,Galaxy S23,1,Average,62,No,Yes,64,70000,0.12,61600,38192,27163,1242,47740,72,Repair,8306,40263,26147,5.42
Mobile,Samsung,Galaxy S23,5,Average,62,No,Yes,56,70000,0.26,15533,9630,7784,2843,12037,69,Resell,-436,10019,7529,4.04
Mobile,Samsung,Galaxy S23,6,Average,61,No,Yes,93,70000,0.29,8967,5469,4453,3946,6836,56,Resell,-2579,4957,4648,-9.36
Mobile,Samsung,Galaxy S23,4,Average,60,No,Yes,68,70000,0.2,28672,17203,13439,2720,21503,42,Resell,1580,17566,13167,2.11
Mobile,Samsung,Galaxy S23,1,Average,60,No,Yes,45,70000,0.22,54600,32760,24115,1114,40950,43,Repair,7076,30236,22049,-7.7
Mobile,Samsung,Galaxy S23,1,Average,59,Yes,Yes,84,70000,0.15,59500,35105,30289,8320,43881,46,Resell,456,36212,29628,3.15
Mobile,Samsung,Galaxy S23,5,Average,59,Yes,Yes,58,70000,0.16,29274,17271,13292,4723,21588,45,Resell,-406,17675,13378,2.34
Mobile,Samsung,Galaxy S23,3,Average,58,Yes,Yes,94,70000,0.21,34512,20016,15438,9020,25020,95,Resell,-4016,20398,14348,1.91
Mobile,Samsung,Galaxy S23,1,Average,57,Yes,Yes,99,70000,0.24,53200,30323,26953,9257,37903,55,Resell,-1677,31177,24521,2.82
Mobile,Samsung,Galaxy S23,1,Average,56,Yes,Yes,44,70000,0.15,59500,33320,26822,7335,41650,83,Resell,995,32396,23076,-2.77
Mobile,Samsung,Galaxy S23,1,Poor,55,Yes,Yes,82,70000,0.12,61600,33880,29223,8851,42350,51,Resell,-381,33687,25531,-0.57
Mobile,Samsung,Galaxy S23,6,Poor,53,Yes,Yes,53,70000,0.18,21280,11278,7956,7182,14097,70,Resell,-4363,11680,7907,3.56
Mobile,Samsung,Galaxy S23,5,Poor,53,Yes,Yes,70,70000,0.29,12629,6693,5260,7028,8366,73,Resell,-5355,6218,4716,-7.1
Mobile,Samsung,Galaxy S23,4,Poor,51,Yes,Yes,87,70000,0.15,36540,18635,16503,5863,23293,65,Resell,-1205,20276,17227,8.81
Mobile,Samsung,Galaxy S23,1,Poor,50,Yes,Yes,65,70000,0.26,51800,25900,20442,8591,32375,47,Resell,-2116,25530,18816,-1.43
Mobile,Samsung,Galaxy S23,6,Poor,49,Yes,Yes,51,70000,0.2,18350,8991,6359,5297,11238,49,Resell,-3050,8954,6254,-0.41
Mobile,Samsung,Galaxy S23,2,Poor,48,Yes,Yes,60,70000,0.12,54208,26019,22899,4468,32523,64,Resell,2036,27952,19680,7.43
Mobile,Samsung,Galaxy S23,2,Poor,47,Yes,Yes,98,70000,0.26,38332,18016,13512,6019,22520,46,Resell,-1515,18896,12889,4.88
Mobile,Samsung,Galaxy S23,1,Poor,47,Yes,Yes,73,70000,0.27,51100,24017,21230,8702,30021,80,Resell,-2698,24181,19514,0.68
Mobile,Samsung,Galaxy S23,1,Poor,47,Yes,Yes,53,70000,0.23,53900,25333,17908,6252,31666,41,Resell,81,27429,17514,8.27
Mobile,Samsung,Galaxy S23,1,Poor,47,Yes,Yes,63,70000,0.12,61600,28952,21927,8572,36190,63,Resell,-1334,29373,21626,1.45
Mobile,Samsung,Galaxy S23,1,Poor,44,Yes,Yes,55,70000,0.16,58800,25872,21932,5899,32340,54,Resell,569,27893,19738,7.81
Mobile,Samsung,Galaxy S23,1,Poor,44,Yes,Yes,77,70000,0.23,53900,23716,18276,7904,29645,65,Resell,-1975,26018,15709,9.71
Mobile,Samsung,Galaxy S23,2,Poor,44,Yes,Yes,89,70000,0.16,49391,21732,17541,7006,27165,49,Resell,-1573,22556,14941,3.79
Mobile,Samsung,Galaxy S23,5,Poor,43,Yes,Yes,91,70000,0.13,34889,15002,11483,3766,18752,89,Resell,-16,16239,10602,8.25
Mobile,Samsung,Galaxy S23,1,Poor,41,Yes,Yes,81,70000,0.16,58800,24108,19159,6450,30135,56,Resell,-423,22170,19380,-8.04
Mobile,Samsung,Galaxy S23,3,Poor,41,Yes,Yes,41,70000,0.29,25053,10271,7236,5298,12838,56,Resell,-2731,10347,6213,0.74
Mobile,Samsung,Galaxy S23,6,Poor,39,Yes,Yes,63,70000,0.14,28319,11044,8783,4853,13805,89,Resell,-2092,9964,9053,-9.78
Mobile,Samsung,Galaxy S23,2,Poor,39,Yes,Yes,41,70000,0.17,48223,18806,13358,5771,23507,58,Resell,-1070,17489,13966,-7.0
Mobile,Samsung,Galaxy S23,3,Poor,38,Yes,Yes,83,70000,0.18,38595,14666,11143,3957,18332,65,Resell,-291,13528,10151,-7.76
Mobile,Samsung,Galaxy S23,3,Poor,38,Yes,Yes,96,70000,0.14,44523,16918,14182,6128,21147,52,Resell,-1899,18572,13911,9.78
Mobile,Samsung,Galaxy S23,6,Poor,38,Yes,Yes,50,70000,0.19,19770,7512,5482,7647,9390,92,Resell,-5769,7781,5073,3.58
Mobile,Samsung,Galaxy S23,4,Poor,38,Yes,Yes,95,70000,0.22,25910,9845,7362,6154,12306,52,Resell,-3693,10593,6736,7.6
Mobile,Samsung,Galaxy S23,6,Poor,37,Yes,Yes,100,70000,0.29,8967,3317,2381,6855,4146,83,Resell,-6026,2994,2100,-9.74
Mobile,Samsung,Galaxy S23,1,Poor,37,Yes,Yes,78,70000,0.15,59500,22015,18207,6433,27518,60,Resell,-930,21436,15743,-2.63
Mobile,Samsung,Galaxy S23,4,Poor,36,Yes,Yes,44,70000,0.22,25910,9327,8309,5551,11658,68,Resell,-3220,8579,8190,-8.02
Mobile,Samsung,Galaxy S23,5,Poor,36,Yes,Yes,57,70000,0.1,41334,14880,12693,6745,18600,78,Resell,-3025,15401,11036,3.5
Mobile,Samsung,Galaxy S23,4,Poor,35,Yes,Yes,51,70000,0.15,36540,12789,10217,7338,15986,63,Resell,-4141,12697,9187,-0.72
Mobile,Samsung,Galaxy S23,3,Poor,33,Yes,Yes,91,70000,0.1,51030,16839,14328,5232,21048,64,Resell,-1023,16179,12653,-3.92
Mobile,Samsung,Galaxy S23,5,Poor,32,Yes,Yes,99,70000,0.25,16611,5315,4273,7197,6643,85,Resell,-5869,5501,3909,3.5
Mobile,Samsung,Galaxy S23,6,Poor,30,Yes,Yes,45,70000,0.28,9751,2925,2184,8217,3656,50,Resell,-7486,2744,2045,-6.19
Mobile,Xiaomi,Redmi Note 12,2,Good,95,No,No,62,20000,0.2,12800,12160,9064,0,15200,95,Repair,3040,11890,8959,-2.22
Mobile,Xiaomi,Redmi Note 12,6,Good,95,No,No,41,20000,0.25,3559,3381,2523,0,4226,50,Resell,845,3474,2395,2.75
Mobile,Xiaomi,Redmi Note 12,4,Good,94,No,No,99,20000,0.28,5374,5051,4363,0,6313,76,Resell,1262,5485,4362,8.59
Mobile,Xiaomi,Redmi Note 12,3,Good,93,No,No,46,20000,0.1,14580,13559,10745,0,16948,49,Repair,3389,12721,10502,-6.18
Mobile,Xiaomi,Redmi Note 12,3,Good,93,No,No,68,20000,0.28,7464,6941,5144,0,8676,78,Resell,1735,7260,4514,4.6
Mobile,Xiaomi,Redmi Note 12,6,Good,93,No,No,55,20000,0.14,8091,7524,6550,0,9405,40,Resell,1881,7166,6082,-4.76
Mobile,Xiaomi,Redmi Note 12,2,Good,91,No,No,40,20000,0.1,16200,14742,10609,0,18427,86,Repair,3685,14163,9907,-3.93
Mobile,Xiaomi,Redmi Note 12,4,Good,91,No,No,85,20000,0.25,6328,5758,4959,0,7197,77,Resell,1439,5752,4350,-0.1
Mobile,Xiaomi,Redmi Note 12,3,Good,91,No,No,76,20000,0.13,13170,11984,10430,0,14980,81,Resell,2996,12133,9070,1.24
Mobile,Xiaomi,Redmi Note 12,1,Good,88,No,No,74,20000,0.27,14600,12848,10750,0,16060,90,Repair,3212,12108,9389,-5.76
Mobile,Xiaomi,Redmi Note 12,2,Good,87,No,No,64,20000,0.22,12168,10586,8910,0,13232,78,Resell,2646,10866,8147,2.65
Mobile,Xiaomi,Redmi Note 12,4,Good,87,No,No,69,20000,0.21,7790,6777,5326,0,8471,61,Resell,1694,6643,5437,-1.98
Mobile,Xiaomi,Redmi Note 12,6,Good,86,No,No,88,20000,0.14,8091,6958,5124,0,8697,56,Resell,1739,7431,5266,6.8
Mobile,Xiaomi,Redmi Note 12,4,Good,84,No,No,43,20000,0.17,9491,7972,6560,0,9965,46,Resell,1993,7208,5685,-9.58
Mobile,Xiaomi,Redmi Note 12,1,Good,83,No,No,61,20000,0.24,15200,12616,9893,0,15770,88,Repair,3154,13610,8750,7.88
Mobile,Xiaomi,Redmi Note 12,4,Good,83,No,No,65,20000,0.2,8192,6799,5950,0,8498,63,Resell,1699,7136,6188,4.96
Mobile,Xiaomi,Redmi Note 12,1,Good,82,No,No,42,20000,0.14,17200,14104,10684,0,17630,79,Repair,3526,15405,10859,9.22
Mobile,Xiaomi,Redmi Note 12,1,Good,82,No,No,89,20000,0.22,15600,12792,9064,0,15990,82,Repair,3198,11914,8894,-6.86
Mobile,Xiaomi,Redmi Note 12,2,Good,81,No,No,76,20000,0.12,15488,12545,10993,0,15681,59,Repair,3136,11346,9845,-9.56
Mobile,Xiaomi,Redmi Note 12,6,Good,79,No,No,58,20000,0.18,6080,4803,4114,0,6003,85,Resell,1200,4888,4107,1.77
Mobile,Xiaomi,Redmi Note 12,2,Good,78,No,No,63,20000,0.22,12168,9491,7225,0,11863,40,Resell,2372,10239,6182,7.88
Mobile,Xiaomi,Redmi Note 12,6,Good,77,No,No,94,20000,0.15,7542,5807,4428,0,7258,75,Resell,1451,5238,4511,-9.8
Mobile,Xiaomi,Redmi Note 12,5,Average,75,No,No,43,20000,0.13,9968,7476,6530,0,9345,48,Resell,1869,7922,6733,5.97
Mobile,Xiaomi,Redmi Note 12,4,Average,74,No,No,91,20000,0.12,11993,8874,7786,0,11092,63,Resell,2218,8671,7089,-2.29
Mobile,Xiaomi,Redmi Note 12,4,Average,74,No,No,91,20000,0.28,5374,3976,3175,0,4970,67,Resell,994,3898,3037,-1.96
Mobile,Xiaomi,Redmi Note 12,6,Average,73,No,No,94,20000,0.26,3284,2397,1815,0,2996,94,Resell,599,2411,1548,0.58
Mobile,Xiaomi,Redmi Note 12,4,Average,73,No,No,76,20000,0.16,9957,7268,5968,0,9085,94,Resell,1817,7210,6137,-0.8
Mobile,Xiaomi,Redmi Note 12,1,Average,72,No,No,96,20000,0.13,17400,12528,10263,0,15660,45,Repair,3132,12502,10615,-0.21
Mobile,Xiaomi,Redmi Note 12,1,Average,72,No,No,69,20000,0.14,17200,12384,10008,0,15480,77,Repair,3096,12453,9071,0.56
Mobile,Xiaomi,Redmi Note 12,3,Average,71,No,No,69,20000,0.17,11435,8118,7215,0,10147,45,Resell,2029,8680,7192,6.92
Mobile,Xiaomi,Redmi Note 12,3,Average,71,No,No,100,20000,0.25,8437,5990,4339,0,7487,53,Resell,1497,6587,4415,9.97
Mobile,Xiaomi,Redmi Note 12,1,Average,67,No,No,92,20000,0.22,15600,10452,7444,0,13065,77,Resell,2613,10751,6719,2.86
Mobile,Xiaomi,Redmi Note 12,5,Average,67,No,No,98,20000,0.18,7414,4967,4431,0,6208,67,Resell,1241,4752,4534,-4.33
Mobile,Xiaomi,Redmi Note 12,4,Average,66,No,No,67,20000,0.21,7790,5141,4269,0,6426,88,Resell,1285,5024,3769,-2.28
Mobile,Xiaomi,Redmi Note 12,4,Average,65,No,No,83,20000,0.14,10940,7111,5623,0,8888,94,Resell,1777,7131,4964,0.28
Mobile,Xiaomi,Redmi Note 12,2,Average,65,No,No,71,20000,0.13,15138,9839,6956,0,12298,41,Resell,2459,9264,6635,-5.84
Mobile,Xiaomi,Redmi Note 12,3,Average,65,No,No,62,20000,0.13,13170,8560,7165,0,10700,81,Resell,2140,8672,6836,1.31
Mobile,Xiaomi,Redmi Note 12,6,Average,64,No,Yes,46,20000,0.3,2352,1505,1343,1693,1881,69,Resell,-1317,1544,1287,2.59
Mobile,Xiaomi,Redmi Note 12,6,Average,64,No,Yes,87,20000,0.21,4861,3111,2505,3883,3888,74,Resell,-3106,3130,2151,0.61
Mobile,Xiaomi,Redmi Note 12,3,Average,63,No,Yes,76,20000,0.15,12282,7737,5768,2402,9671,48,Resell,-468,8153,5906,5.38
Mobile,Xiaomi,Redmi Note 12,4,Average,63,No,Yes,97,20000,0.26,5997,3778,3204,1821,4722,46,Resell,-877,3827,3098,1.3
Mobile,Xiaomi,Redmi Note 12,4,Average,62,No,Yes,56,20000,0.11,12548,7779,6472,1075,9723,56,Resell,869,8321,6579,6.97
Mobile,Xiaomi,Redmi Note 12,2,Average,62,No,Yes,66,20000,0.21,12482,7738,6190,3636,9672,55,Resell,-1702,7432,5938,-3.95
Mobile,Xiaomi,Redmi Note 12,6,Average,61,No,Yes,50,20000,0.11,9939,6062,4936,3134,7577,80,Resell,-1619,6648,4630,9.67
Mobile,Xiaomi,Redmi Note 12,1,Average,61,No,Yes,74,20000,0.28,14400,8784,7361,2282,10980,63,Resell,-86,8636,6636,-1.68
Mobile,Xiaomi,Redmi Note 12,6,Average,60,No,Yes,90,20000,0.26,3284,1970,1438,1880,2462,45,Resell,-1388,1804,1480,-8.43
Mobile,Xiaomi,Redmi Note 12,6,Average,59,Yes,Yes,64,20000,0.26,3284,1937,1728,5233,2421,94,Resell,-4749,1894,1572,-2.22
Mobile,Xiaomi,Redmi Note 12,2,Poor,55,Yes,Yes,87,20000,0.24,11552,6353,4954,6453,7941,67,Resell,-4865,5918,5055,-6.85
Mobile,Xiaomi,Redmi Note 12,4,Poor,55,Yes,Yes,43,20000,0.1,13122,7217,5760,7582,9021,76,Resell,-5778,7242,5898,0.35
Mobile,Xiaomi,Redmi Note 12,3,Poor,52,Yes,Yes,85,20000,0.15,12282,6386,5558,9653,7982,87,Resell,-8057,6748,5182,5.67
Mobile,Xiaomi,Redmi Note 12,5,Poor,51,Yes,Yes,52,20000,0.19,6973,3556,2746,7496,4445,59,Resell,-6607,3870,2723,8.83
Mobile,Xiaomi,Redmi Note 12,3,Poor,51,Yes,Yes,42,20000,0.22,9491,4840,4016,8384,6050,40,Resell,-7174,4586,3933,-5.25
Mobile,Xiaomi,Redmi Note 12,2,Poor,49,Yes,Yes,45,20000,0.13,15138,7417,6046,8649,9271,85,Resell,-6795,6899,6118,-6.98
Mobile,Xiaomi,Redmi Note 12,3,Poor,49,Yes,Yes,48,20000,0.2,10240,5017,3989,6092,6271,46,Resell,-4838,4869,4053,-2.95
Mobile,Xiaomi,Redmi Note 12,1,Poor,48,Yes,Yes,96,20000,0.21,15800,7584,5819,6301,9480,86,Resell,-4405,7031,5775,-7.29
Mobile,Xiaomi,Redmi Note 12,2,Poor,47,Yes,Yes,50,20000,0.27,10657,5008,4207,6706,6260,40,Resell,-5454,4524,4322,-9.66
Mobile,Xiaomi,Redmi Note 12,2,Poor,46,Yes,Yes,79,20000,0.1,16200,7452,6705,7126,9315,81,Resell,-5263,7276,6354,-2.36
Mobile,Xiaomi,Redmi Note 12,3,Poor,46,Yes,Yes,52,20000,0.24,8779,4038,2997,7891,5047,59,Resell,-6882,4294,2649,6.34
Mobile,Xiaomi,Redmi Note 12,3,Poor,44,Yes,Yes,66,20000,0.29,7158,3149,2231,5940,3936,55,Resell,-5153,3294,2272,4.6
Mobile,Xiaomi,Redmi Note 12,1,Poor,43,Yes,Yes,85,20000,0.27,14600,6278,5436,8422,7847,63,Resell,-6853,6360,5236,1.31
Mobile,Xiaomi,Redmi Note 12,5,Poor,39,Yes,Yes,56,20000,0.27,4146,1616,1407,6434,2020,75,Resell,-6030,1455,1366,-9.96
Mobile,Xiaomi,Redmi Note 12,2,Poor,38,Yes,Yes,73,20000,0.24,11552,4389,3756,5681,5486,46,Resell,-4584,4214,3850,-3.99
Mobile,Xiaomi,Redmi Note 12,1,Poor,38,Yes,Yes,89,20000,0.13,17400,6612,5406,6668,8265,80,Resell,-5015,5955,5522,-9.94
Mobile,Xiaomi,Redmi Note 12,5,Poor,38,Yes,Yes,62,20000,0.14,9408,3575,2935,5602,4468,44,Resell,-4709,3283,2949,-8.17
Mobile,Xiaomi,Redmi Note 12,4,Poor,38,Yes,Yes,70,20000,0.27,5679,2158,1624,6149,2697,68,Resell,-5610,1959,1693,-9.22
Mobile,Xiaomi,Redmi Note 12,1,Poor,38,Yes,Yes,44,20000,0.21,15800,6004,4763,8268,7505,44,Resell,-6767,5573,4628,-7.18
Mobile,Xiaomi,Redmi Note 12,4,Poor,37,Yes,Yes,99,20000,0.14,10940,4047,2930,6838,5058,80,Resell,-5827,4290,2503,6.0
Mobile,Xiaomi,Redmi Note 12,2,Poor,37,Yes,Yes,99,20000,0.26,10952,4052,3337,6699,5065,91,Resell,-5686,3743,2849,-7.63
Mobile,Xiaomi,Redmi Note 12,1,Poor,36,Yes,Yes,69,20000,0.13,17400,6264,4999,8932,7830,66,Resell,-7366,6652,5054,6.19
Mobile,Xiaomi,Redmi Note 12,2,Poor,35,Yes,Yes,77,20000,0.18,13448,4706,3863,7434,5882,43,Resell,-6258,5082,3373,7.99
Mobile,Xiaomi,Redmi Note 12,4,Poor,35,Yes,Yes,46,20000,0.23,7030,2460,1785,4488,3075,61,Resell,-3873,2423,1630,-1.5
Mobile,Xiaomi,Redmi Note 12,2,Poor,34,Yes,Yes,71,20000,0.18,13448,4572,3509,5790,5715,50,Resell,-4647,4585,3173,0.28
Mobile,Xiaomi,Redmi Note 12,4,Poor,34,Yes,Yes,97,20000,0.17,9491,3226,2388,4532,4032,50,Resell,-3726,3094,2426,-4.09
Mobile,Xiaomi,Redmi Note 12,3,Poor,33,Yes,Yes,73,20000,0.11,14099,4652,3769,6025,5815,80,Resell,-4862,4810,3771,3.4
Mobile,Xiaomi,Redmi Note 12,6,Poor,32,Yes,Yes,96,20000,0.26,3284,1050,902,8016,1312,59,Resell,-7754,1057,823,0.67
Mobile,Xiaomi,Redmi Note 12,3,Poor,31,Yes,Yes,68,20000,0.23,9130,2830,2082,7304,3537,68,Resell,-6597,2654,1934,-6.22
Mobile,Xiaomi,Redmi Note 12,6,Poor,31,Yes,Yes,62,20000,0.23,4168,1292,1077,7156,1615,82,Resell,-6833,1379,919,6.73
Mobile,Xiaomi,Redmi Note 12,5,Poor,31,Yes,Yes,54,20000,0.22,5774,1789,1594,5470,2236,72,Resell,-5023,1813,1498,1.34
Tablet,Apple,iPad Air,5,Good,95,No,No,80,60000,0.11,33504,31828,25884,0,39785,61,Repair,7957,30876,24331,-2.99
Tablet,Apple,iPad Air,1,Good,95,No,No,44,60000,0.25,45000,42750,30909,0,53437,45,Repair,10687,46429,30478,8.61
Tablet,Apple,iPad Air,2,Good,95,No,No,89,60000,0.15,43349,41181,35717,0,51476,60,Repair,10295,43837,35446,6.45
Tablet,Apple,iPad Air,1,Good,93,No,No,96,60000,0.12,52800,49104,36064,0,61380,44,Repair,12276,52394,36116,6.7
Tablet,Apple,iPad Air,5,Good,92,No,No,47,60000,0.16,25092,23084,17103,0,28855,91,Repair,5771,25189,15651,9.12
Tablet,Apple,iPad Air,5,Good,92,No,No,80,60000,0.22,17323,15937,12327,0,19921,78,Repair,3984,15488,11120,-2.82
Tablet,Apple,iPad Air,5,Good,90,No,No,79,60000,0.2,19660,17694,13075,0,22117,91,Repair,4423,19276,11401,8.94
